title,organizer,description,start_date,end_date,location,registration_deadline,prize_pool,url,num_participants,skills_required,time_commitment,prizes_details,schedule_details,runs_from_text,happening_text,mode,logo_url,banner_url
HACKTONIX 2K25,Team Xplorica,"Hacktonix is the 4th edition of the in-person grand hackathon under Phoenix'25,  the annual techno-management fest of the Future Institute of Engineering and Management, organized by Team Xplorica.","Apr 5, 2025","Apr 6, 2025","Rajpur Sonarpur, India",,$440,https://hacktonix2025phnx.devfolio.co/,,"['$440Available in Prizes', '$440Available in Prizes', '$440Available in Prizes', '$440Available in Prizes', '$440Available in Prizes', '$440Available in Prizes', 'ThemeBlockchain', 'ThemeBlockchain', 'Blockchain', 'Blockchain', 'ThemeBlockchainFinTechAI/ML', 'ThemeBlockchainFinTechAI/ML', 'BlockchainFinTechAI/ML', 'Blockchain', 'AI/ML', 'HelpCopy email address', 'Copy email address', 'Contact usCopy email address', 'Copy email address']",,"['HomeBlogJoin DevfolioJoin DevfolioSign inHACKTONIX 2K25HACKTONIX 2K25OverviewPrizesScheduleOverviewPrizesSchedulePrizesOverviewSchedulePrize Pool$440OrganizerHACKTONIX 2K25Upto $340\n                PartnersETHIndiaUpto $100\n                Prize Pool$440FiltersFiltersHACKTONIX 2K25$340ETHIndia$100HACKTONIX 2K25$340Tracks$170 (Open): Winner$110 (Open): 1st Runner-Up$60 (Open): Most Innovative TeamETHIndia$100ETHIndia is empowering the Ethereum Community through its various initiatives including hackathons, fellowships, grants, and more!Tracks$100: Ethereum TrackFiltersFiltersHACKTONIX 2K25$340ETHIndia$100HACKTONIX 2K25$340Tracks$170 (Open): Winner$110 (Open): 1st Runner-Up$60 (Open): Most Innovative TeamETHIndia$100ETHIndia is empowering the Ethereum Community through its various initiatives including hackathons, fellowships, grants, and more!Tracks$100: Ethereum TrackWe love software and the people who build it.<img alt=""telegram"" srcSet=""/telegram-color.svg 1x, /telegram-color.svg 2x"" src=""/telegram-color.svg"" decoding=""async"" data-nimg=""fixed"" style=""position:absolute;top:0;left:0;bottom:0;right:0;box-sizing:border-box;padding:0;border:none;margin:auto;display:block;width:0;height:0;min-width:100%;max-width:100%;min-height:100%;max-height:100%"" loading=""lazy""/><img alt=""twitter"" srcSet=""/twitter-color.svg 1x, /twitter-color.svg 2x"" src=""/twitter-color.svg"" decoding=""async"" data-nimg=""fixed"" style=""position:absolute;top:0;left:0;bottom:0;right:0;box-sizing:border-box;padding:0;border:none;margin:auto;display:block;width:0;height:0;min-width:100%;max-width:100%;min-height:100%;max-height:100%"" loading=""lazy""/><img alt=""discord"" srcSet=""/discord-color.svg 1x, /discord-color.svg 2x"" src=""/discord-color.svg"" decoding=""async"" data-nimg=""fixed"" style=""position:absolute;top:0;left:0;bottom:0;right:0;box-sizing:border-box;padding:0;border:none;margin:auto;display:block;width:0;height:0;min-width:100%;max-width:100%;min-height:100%;max-height:100%"" loading=""lazy""/><img alt=""dribbble"" srcSet=""/dribbble-color.svg 1x, /dribbble-color.svg 2x"" src=""/dribbble-color.svg"" decoding=""async"" data-nimg=""fixed"" style=""position:absolute;top:0;left:0;bottom:0;right:0;box-sizing:border-box;padding:0;border:none;margin:auto;display:block;width:0;height:0;min-width:100%;max-width:100%;min-height:100%;max-height:100%"" loading=""lazy""/><img alt=""github"" srcSet=""/github-color.svg 1x, /github-color.svg 2x"" src=""/github-color.svg"" decoding=""async"" data-nimg=""fixed"" style=""position:absolute;top:0;left:0;bottom:0;right:0;box-sizing:border-box;padding:0;border:none;margin:auto;display:block;width:0;height:0;min-width:100%;max-width:100%;min-height:100%;max-height:100%"" loading=""lazy""/><img alt=""linkedin"" srcSet=""/linkedin-color.svg 1x, /linkedin-color.svg 2x"" src=""/linkedin-color.svg"" decoding=""async"" data-nimg=""fixed"" style=""position:absolute;top:0;left:0;bottom:0;right:0;box-sizing:border-box;padding:0;border:none;margin:auto;display:block;width:0;height:0;min-width:100%;max-width:100%;min-height:100%;max-height:100%"" loading=""lazy""/><img alt=""farcaster"" srcSet=""/farcaster-color.svg 1x, /farcaster-color.svg 2x"" src=""/farcaster-color.svg"" decoding=""async"" data-nimg=""fixed"" style=""position:absolute;top:0;left:0;bottom:0;right:0;box-sizing:border-box;padding:0;border:none;margin:auto;display:block;width:0;height:0;min-width:100%;max-width:100%;min-height:100%;max-height:100%"" loading=""lazy""/>CommunityOrganize a hackathonExplore hackathonsCode of ConductBrand AssetsDocumentationCompanyAboutBlogCareersChangelogPrivacyTermsSupportHelpCopy email addressStatusContact usCopy email address<img alt=""Devfolio Brand"" srcSet=""/devfolio.svg 1x, /devfolio.svg 2x"" src=""/devfolio.svg"" decoding=""async"" data-nimg=""fixed"" style=""position:absolute;top:0;left:0;bottom:0;right:0;box-sizing:border-box;padding:0;border:none;margin:auto;display:block;width:0;height:0;min-width:100%;max-width:100%;min-height:100%;max-height:100%"" loading=""lazy""/><img alt=""Never Stop Building Wrench"" sizes=""100vw"" srcSet=""/never-stop-building.svg 360w, /never-stop-building.svg 768w, /never-stop-building.svg 1024w, /never-stop-building.svg 1440w"" src=""/never-stop-building.svg"" decoding=""async"" data-nimg=""fill"" style=""position:absolute;top:0;left:0;bottom:0;right:0;box-sizing:border-box;padding:0;border:none;margin:auto;display:block;width:0;height:0;min-width:100%;max-width:100%;min-height:100%;max-height:100%"" loading=""lazy""/>© 2025, NSB Classic PTE LTD', 'HACKTONIX 2K25HACKTONIX 2K25OverviewPrizesScheduleOverviewPrizesSchedulePrizesOverviewSchedulePrize Pool$440OrganizerHACKTONIX 2K25Upto $340\n                PartnersETHIndiaUpto $100\n                Prize Pool$440FiltersFiltersHACKTONIX 2K25$340ETHIndia$100HACKTONIX 2K25$340Tracks$170 (Open): Winner$110 (Open): 1st Runner-Up$60 (Open): Most Innovative TeamETHIndia$100ETHIndia is empowering the Ethereum Community through its various initiatives including hackathons, fellowships, grants, and more!Tracks$100: Ethereum TrackFiltersFiltersHACKTONIX 2K25$340ETHIndia$100HACKTONIX 2K25$340Tracks$170 (Open): Winner$110 (Open): 1st Runner-Up$60 (Open): Most Innovative TeamETHIndia$100ETHIndia is empowering the Ethereum Community through its various initiatives including hackathons, fellowships, grants, and more!Tracks$100: Ethereum Track', 'HACKTONIX 2K25OverviewPrizesScheduleOverviewPrizesSchedulePrizesOverviewSchedulePrize Pool$440OrganizerHACKTONIX 2K25Upto $340\n                PartnersETHIndiaUpto $100\n                Prize Pool$440FiltersFiltersHACKTONIX 2K25$340ETHIndia$100HACKTONIX 2K25$340Tracks$170 (Open): Winner$110 (Open): 1st Runner-Up$60 (Open): Most Innovative TeamETHIndia$100ETHIndia is empowering the Ethereum Community through its various initiatives including hackathons, fellowships, grants, and more!Tracks$100: Ethereum TrackFiltersFiltersHACKTONIX 2K25$340ETHIndia$100HACKTONIX 2K25$340Tracks$170 (Open): Winner$110 (Open): 1st Runner-Up$60 (Open): Most Innovative TeamETHIndia$100ETHIndia is empowering the Ethereum Community through its various initiatives including hackathons, fellowships, grants, and more!Tracks$100: Ethereum Track', 'HACKTONIX 2K25OverviewPrizesSchedule', 'OverviewPrizesSchedule', 'OverviewPrizesSchedule', 'Prizes', 'OverviewPrizesSchedulePrizesOverviewSchedule', 'OverviewPrizesSchedulePrizesOverviewSchedule', 'OverviewPrizesSchedulePrizesOverviewSchedule', 'Prizes', 'Prizes', 'Prize Pool$440OrganizerHACKTONIX 2K25Upto $340\n                PartnersETHIndiaUpto $100\n                Prize Pool$440FiltersFiltersHACKTONIX 2K25$340ETHIndia$100HACKTONIX 2K25$340Tracks$170 (Open): Winner$110 (Open): 1st Runner-Up$60 (Open): Most Innovative TeamETHIndia$100ETHIndia is empowering the Ethereum Community through its various initiatives including hackathons, fellowships, grants, and more!Tracks$100: Ethereum TrackFiltersFiltersHACKTONIX 2K25$340ETHIndia$100HACKTONIX 2K25$340Tracks$170 (Open): Winner$110 (Open): 1st Runner-Up$60 (Open): Most Innovative TeamETHIndia$100ETHIndia is empowering the Ethereum Community through its various initiatives including hackathons, fellowships, grants, and more!Tracks$100: Ethereum Track', 'Prize Pool$440OrganizerHACKTONIX 2K25Upto $340\n                PartnersETHIndiaUpto $100\n                Prize Pool$440FiltersFiltersHACKTONIX 2K25$340ETHIndia$100HACKTONIX 2K25$340Tracks$170 (Open): Winner$110 (Open): 1st Runner-Up$60 (Open): Most Innovative TeamETHIndia$100ETHIndia is empowering the Ethereum Community through its various initiatives including hackathons, fellowships, grants, and more!Tracks$100: Ethereum TrackFiltersFiltersHACKTONIX 2K25$340ETHIndia$100HACKTONIX 2K25$340Tracks$170 (Open): Winner$110 (Open): 1st Runner-Up$60 (Open): Most Innovative TeamETHIndia$100ETHIndia is empowering the Ethereum Community through its various initiatives including hackathons, fellowships, grants, and more!Tracks$100: Ethereum Track', 'Prize Pool$440OrganizerHACKTONIX 2K25Upto $340\n                PartnersETHIndiaUpto $100', 'Prize Pool$440OrganizerHACKTONIX 2K25Upto $340\n                PartnersETHIndiaUpto $100', 'Prize Pool$440', 'Prize Pool', 'Prize Pool', '$440', 'OrganizerHACKTONIX 2K25Upto $340\n                PartnersETHIndiaUpto $100', 'Upto $340', 'Upto $100', 'Prize Pool$440', 'Prize Pool$440', 'Prize Pool', 'Prize Pool', '$440', 'FiltersFiltersHACKTONIX 2K25$340ETHIndia$100HACKTONIX 2K25$340Tracks$170 (Open): Winner$110 (Open): 1st Runner-Up$60 (Open): Most Innovative TeamETHIndia$100ETHIndia is empowering the Ethereum Community through its various initiatives including hackathons, fellowships, grants, and more!Tracks$100: Ethereum Track', 'FiltersFiltersHACKTONIX 2K25$340ETHIndia$100HACKTONIX 2K25$340Tracks$170 (Open): Winner$110 (Open): 1st Runner-Up$60 (Open): Most Innovative TeamETHIndia$100ETHIndia is empowering the Ethereum Community through its various initiatives including hackathons, fellowships, grants, and more!Tracks$100: Ethereum Track', 'HACKTONIX 2K25$340ETHIndia$100', 'HACKTONIX 2K25$340ETHIndia$100', 'HACKTONIX 2K25$340ETHIndia$100', 'HACKTONIX 2K25$340ETHIndia$100', 'HACKTONIX 2K25$340ETHIndia$100', 'HACKTONIX 2K25$340', 'HACKTONIX 2K25$340', 'HACKTONIX 2K25$340', 'HACKTONIX 2K25$340', 'HACKTONIX 2K25$340', '$340', 'ETHIndia$100', 'ETHIndia$100', 'ETHIndia$100', 'ETHIndia$100', 'ETHIndia$100', '$100', 'HACKTONIX 2K25$340Tracks$170 (Open): Winner$110 (Open): 1st Runner-Up$60 (Open): Most Innovative TeamETHIndia$100ETHIndia is empowering the Ethereum Community through its various initiatives including hackathons, fellowships, grants, and more!Tracks$100: Ethereum Track', 'HACKTONIX 2K25$340Tracks$170 (Open): Winner$110 (Open): 1st Runner-Up$60 (Open): Most Innovative TeamETHIndia$100ETHIndia is empowering the Ethereum Community through its various initiatives including hackathons, fellowships, grants, and more!Tracks$100: Ethereum Track', 'HACKTONIX 2K25$340Tracks$170 (Open): Winner$110 (Open): 1st Runner-Up$60 (Open): Most Innovative TeamETHIndia$100ETHIndia is empowering the Ethereum Community through its various initiatives including hackathons, fellowships, grants, and more!Tracks$100: Ethereum Track', 'HACKTONIX 2K25$340Tracks$170 (Open): Winner$110 (Open): 1st Runner-Up$60 (Open): Most Innovative Team', 'HACKTONIX 2K25$340Tracks$170 (Open): Winner$110 (Open): 1st Runner-Up$60 (Open): Most Innovative Team', 'HACKTONIX 2K25$340Tracks$170 (Open): Winner$110 (Open): 1st Runner-Up$60 (Open): Most Innovative Team', 'HACKTONIX 2K25$340', 'HACKTONIX 2K25$340', 'HACKTONIX 2K25$340', '$340', 'Tracks$170 (Open): Winner$110 (Open): 1st Runner-Up$60 (Open): Most Innovative Team', '$170 (Open): Winner$110 (Open): 1st Runner-Up$60 (Open): Most Innovative Team', '$170 (Open): Winner$110 (Open): 1st Runner-Up$60 (Open): Most Innovative Team', '$170 (Open): Winner', '$170 (Open): Winner', '$170 (Open): Winner', '$170 (Open): Winner', '$170 (Open): Winner', '$110 (Open): 1st Runner-Up', '$110 (Open): 1st Runner-Up', '$110 (Open): 1st Runner-Up', '$110 (Open): 1st Runner-Up', '$110 (Open): 1st Runner-Up', '$60 (Open): Most Innovative Team', '$60 (Open): Most Innovative Team', '$60 (Open): Most Innovative Team', '$60 (Open): Most Innovative Team', '$60 (Open): Most Innovative Team', 'ETHIndia$100ETHIndia is empowering the Ethereum Community through its various initiatives including hackathons, fellowships, grants, and more!Tracks$100: Ethereum Track', 'ETHIndia$100ETHIndia is empowering the Ethereum Community through its various initiatives including hackathons, fellowships, grants, and more!Tracks$100: Ethereum Track', 'ETHIndia$100ETHIndia is empowering the Ethereum Community through its various initiatives including hackathons, fellowships, grants, and more!Tracks$100: Ethereum Track', 'ETHIndia$100ETHIndia is empowering the Ethereum Community through its various initiatives including hackathons, fellowships, grants, and more!', 'ETHIndia$100', 'ETHIndia$100', '$100', 'Tracks$100: Ethereum Track', '$100: Ethereum Track', '$100: Ethereum Track', '$100: Ethereum Track', '$100: Ethereum Track', '$100: Ethereum Track', '$100: Ethereum Track', '$100: Ethereum Track', 'FiltersFiltersHACKTONIX 2K25$340ETHIndia$100HACKTONIX 2K25$340Tracks$170 (Open): Winner$110 (Open): 1st Runner-Up$60 (Open): Most Innovative TeamETHIndia$100ETHIndia is empowering the Ethereum Community through its various initiatives including hackathons, fellowships, grants, and more!Tracks$100: Ethereum Track', 'FiltersFiltersHACKTONIX 2K25$340ETHIndia$100HACKTONIX 2K25$340Tracks$170 (Open): Winner$110 (Open): 1st Runner-Up$60 (Open): Most Innovative TeamETHIndia$100ETHIndia is empowering the Ethereum Community through its various initiatives including hackathons, fellowships, grants, and more!Tracks$100: Ethereum Track', 'HACKTONIX 2K25$340ETHIndia$100HACKTONIX 2K25$340Tracks$170 (Open): Winner$110 (Open): 1st Runner-Up$60 (Open): Most Innovative TeamETHIndia$100ETHIndia is empowering the Ethereum Community through its various initiatives including hackathons, fellowships, grants, and more!Tracks$100: Ethereum Track', 'HACKTONIX 2K25$340ETHIndia$100', 'HACKTONIX 2K25$340ETHIndia$100', 'HACKTONIX 2K25$340ETHIndia$100', 'HACKTONIX 2K25$340ETHIndia$100', 'HACKTONIX 2K25$340ETHIndia$100', 'HACKTONIX 2K25$340', 'HACKTONIX 2K25$340', 'HACKTONIX 2K25$340', 'HACKTONIX 2K25$340', 'HACKTONIX 2K25$340', '$340', 'ETHIndia$100', 'ETHIndia$100', 'ETHIndia$100', 'ETHIndia$100', 'ETHIndia$100', '$100', 'HACKTONIX 2K25$340Tracks$170 (Open): Winner$110 (Open): 1st Runner-Up$60 (Open): Most Innovative TeamETHIndia$100ETHIndia is empowering the Ethereum Community through its various initiatives including hackathons, fellowships, grants, and more!Tracks$100: Ethereum Track', 'HACKTONIX 2K25$340Tracks$170 (Open): Winner$110 (Open): 1st Runner-Up$60 (Open): Most Innovative TeamETHIndia$100ETHIndia is empowering the Ethereum Community through its various initiatives including hackathons, fellowships, grants, and more!Tracks$100: Ethereum Track', 'HACKTONIX 2K25$340Tracks$170 (Open): Winner$110 (Open): 1st Runner-Up$60 (Open): Most Innovative TeamETHIndia$100ETHIndia is empowering the Ethereum Community through its various initiatives including hackathons, fellowships, grants, and more!Tracks$100: Ethereum Track', 'HACKTONIX 2K25$340Tracks$170 (Open): Winner$110 (Open): 1st Runner-Up$60 (Open): Most Innovative Team', 'HACKTONIX 2K25$340Tracks$170 (Open): Winner$110 (Open): 1st Runner-Up$60 (Open): Most Innovative Team', 'HACKTONIX 2K25$340Tracks$170 (Open): Winner$110 (Open): 1st Runner-Up$60 (Open): Most Innovative Team', 'HACKTONIX 2K25$340', 'HACKTONIX 2K25$340', 'HACKTONIX 2K25$340', '$340', 'Tracks$170 (Open): Winner$110 (Open): 1st Runner-Up$60 (Open): Most Innovative Team', '$170 (Open): Winner$110 (Open): 1st Runner-Up$60 (Open): Most Innovative Team', '$170 (Open): Winner$110 (Open): 1st Runner-Up$60 (Open): Most Innovative Team', '$170 (Open): Winner', '$170 (Open): Winner', '$170 (Open): Winner', '$170 (Open): Winner', '$170 (Open): Winner', '$110 (Open): 1st Runner-Up', '$110 (Open): 1st Runner-Up', '$110 (Open): 1st Runner-Up', '$110 (Open): 1st Runner-Up', '$110 (Open): 1st Runner-Up', '$60 (Open): Most Innovative Team', '$60 (Open): Most Innovative Team', '$60 (Open): Most Innovative Team', '$60 (Open): Most Innovative Team', '$60 (Open): Most Innovative Team', 'ETHIndia$100ETHIndia is empowering the Ethereum Community through its various initiatives including hackathons, fellowships, grants, and more!Tracks$100: Ethereum Track', 'ETHIndia$100ETHIndia is empowering the Ethereum Community through its various initiatives including hackathons, fellowships, grants, and more!Tracks$100: Ethereum Track', 'ETHIndia$100ETHIndia is empowering the Ethereum Community through its various initiatives including hackathons, fellowships, grants, and more!Tracks$100: Ethereum Track', 'ETHIndia$100ETHIndia is empowering the Ethereum Community through its various initiatives including hackathons, fellowships, grants, and more!', 'ETHIndia$100', 'ETHIndia$100', '$100', 'Tracks$100: Ethereum Track', '$100: Ethereum Track', '$100: Ethereum Track', '$100: Ethereum Track', '$100: Ethereum Track', '$100: Ethereum Track', '$100: Ethereum Track', '$100: Ethereum Track']","Runs from: Apr 5 - 6, 2025 | Dates: Apr 5, 2025 to Apr 6, 2025 | Happening: Rajpur Sonarpur, India","Apr 5 - 6, 2025","Rajpur Sonarpur, India",offline,https://hacktonix2025phnx.devfolio.co/_next/image?url=https%3A%2F%2Fassets.devfolio.co%2Fhackathons%2Ff98fc573d14a48039d582b0846660581%2Fassets%2Ffavicon%2F24.jpeg&w=1440&q=75,https://hacktonix2025phnx.devfolio.co/_next/image?url=https%3A%2F%2Fassets.devfolio.co%2Fhackathons%2Ff98fc573d14a48039d582b0846660581%2Fassets%2Fcover%2F699.jpeg&w=1440&q=100
